"GEO_ID","NAME","B02008_001E","B02008_001M"
"8600000US30115","ZCTA5 30115","38784","1832"
"8600000US30116","ZCTA5 30116","20590","1184"
"8600000US30117","ZCTA5 30117","25351","1281"
"8600000US30118","ZCTA5 30118","708","266"
"8600000US30120","ZCTA5 30120","34227","1663"
"8600000US30121","ZCTA5 30121","18987","1327"
"8600000US30122","ZCTA5 30122","9267","1274"
"8600000US30124","ZCTA5 30124","2699","349"
"8600000US30125","ZCTA5 30125","17726","996"
"8600000US30126","ZCTA5 30126","18261","1318"
"8600000US30127","ZCTA5 30127","34267","1618"
"8600000US30132","ZCTA5 30132","31871","1572"
"8600000US30134","ZCTA5 30134","22595","1474"
"8600000US30135","ZCTA5 30135","34664","1417"
"8600000US30137","ZCTA5 30137","1403","277"
"8600000US30139","ZCTA5 30139","4012","584"
"8600000US30141","ZCTA5 30141","17305","1099"
"8600000US30143","ZCTA5 30143","20839","707"
"8600000US30144","ZCTA5 30144","38177","1715"
"8600000US30145","ZCTA5 30145","6501","843"
"8600000US30147","ZCTA5 30147","4036","605"
"8600000US30148","ZCTA5 30148","849","485"
"8600000US30149","ZCTA5 30149","1648","325"
"8600000US30152","ZCTA5 30152","32152","1650"
"8600000US30153","ZCTA5 30153","15003","1254"
"8600000US30157","ZCTA5 30157","39769","2025"
"8600000US30161","ZCTA5 30161","25435","1045"
"8600000US30164","ZCTA5 30164","0","13"
"8600000US30165","ZCTA5 30165","32588","1312"
"8600000US30168","ZCTA5 30168","6876","1261"
"8600000US30170","ZCTA5 30170","2675","411"
"8600000US30171","ZCTA5 30171","3455","516"
"8600000US30173","ZCTA5 30173","5390","740"
"8600000US30175","ZCTA5 30175","5462","648"
"8600000US30176","ZCTA5 30176","6420","605"
"8600000US30177","ZCTA5 30177","1414","446"
"8600000US30178","ZCTA5 30178","2615","513"
"8600000US30179","ZCTA5 30179","16516","1510"
"8600000US30180","ZCTA5 30180","26256","1274"
"8600000US30182","ZCTA5 30182","2378","480"
"8600000US30183","ZCTA5 30183","5560","773"
"8600000US30184","ZCTA5 30184","6479","799"
"8600000US30185","ZCTA5 30185","4015","503"
"8600000US30187","ZCTA5 30187","6633","752"
"8600000US30188","ZCTA5 30188","55545","1918"
"8600000US30189","ZCTA5 30189","34134","1251"
"8600000US30204","ZCTA5 30204","7971","617"
"8600000US30205","ZCTA5 30205","2686","405"
"8600000US30206","ZCTA5 30206","3173","413"
"8600000US30213","ZCTA5 30213","7065","1086"
"8600000US30214","ZCTA5 30214","13772","1000"
"8600000US30215","ZCTA5 30215","24649","1072"
"8600000US30216","ZCTA5 30216","1121","362"
"8600000US30217","ZCTA5 30217","7996","436"
"8600000US30218","ZCTA5 30218","1315","403"
"8600000US30220","ZCTA5 30220","3890","433"
"8600000US30222","ZCTA5 30222","2169","481"
"8600000US30223","ZCTA5 30223","22087","1131"
"8600000US30224","ZCTA5 30224","17354","1091"
"8600000US30228","ZCTA5 30228","16164","1652"
"8600000US30230","ZCTA5 30230","7199","620"
"8600000US30233","ZCTA5 30233","17867","860"
"8600000US30234","ZCTA5 30234","1273","357"
"8600000US30236","ZCTA5 30236","13571","1077"
"8600000US30238","ZCTA5 30238","8233","1005"
"8600000US30240","ZCTA5 30240","18875","842"
"8600000US30241","ZCTA5 30241","13287","844"
"8600000US30248","ZCTA5 30248","18065","1571"
"8600000US30250","ZCTA5 30250","298","117"
"8600000US30251","ZCTA5 30251","1765","421"
"8600000US30252","ZCTA5 30252","32566","1532"
"8600000US30253","ZCTA5 30253","22699","1418"
"8600000US30256","ZCTA5 30256","2520","420"
"8600000US30257","ZCTA5 30257","3681","569"
"8600000US30258","ZCTA5 30258","2704","408"
"8600000US30259","ZCTA5 30259","2642","300"
"8600000US30260","ZCTA5 30260","5201","740"
"8600000US30263","ZCTA5 30263","41309","1365"
"8600000US30265","ZCTA5 30265","27763","1251"
"8600000US30268","ZCTA5 30268","5617","929"
"8600000US30269","ZCTA5 30269","30851","663"
"8600000US30273","ZCTA5 30273","2443","806"
"8600000US30274","ZCTA5 30274","4308","643"
"8600000US30275","ZCTA5 30275","0","13"
"8600000US30276","ZCTA5 30276","13853","769"
"8600000US30277","ZCTA5 30277","20225","1126"
"8600000US30281","ZCTA5 30281","29877","1704"
"8600000US30284","ZCTA5 30284","77","80"
"8600000US30285","ZCTA5 30285","582","200"
"8600000US30286","ZCTA5 30286","15045","439"
"8600000US30288","ZCTA5 30288","1624","627"
"8600000US30289","ZCTA5 30289","274","180"
"8600000US30290","ZCTA5 30290","6109","402"
"8600000US30291","ZCTA5 30291","2509","755"
"8600000US30292","ZCTA5 30292","5485","790"
"8600000US30293","ZCTA5 30293","1619","434"
"8600000US30294","ZCTA5 30294","3613","769"
"8600000US30295","ZCTA5 30295","3651","512"
"8600000US30296","ZCTA5 30296","2783","652"
"8600000US30297","ZCTA5 30297","8723","1050"
"8600000US30303","ZCTA5 30303","2238","318"
"8600000US30305","ZCTA5 30305","20607","1115"
"8600000US30306","ZCTA5 30306","21822","935"
"8600000US30307","ZCTA5 30307","16094","704"
"8600000US30308","ZCTA5 30308","11124","779"
"8600000US30309","ZCTA5 30309","18629","1145"
"8600000US30310","ZCTA5 30310","3139","407"
"8600000US30311","ZCTA5 30311","796","308"
"8600000US30312","ZCTA5 30312","10243","576"
"8600000US30313","ZCTA5 30313","4745","434"
"8600000US30314","ZCTA5 30314","2159","350"
"8600000US30315","ZCTA5 30315","5104","532"
"8600000US30316","ZCTA5 30316","14609","881"
"8600000US30317","ZCTA5 30317","6814","620"
"8600000US30318","ZCTA5 30318","20832","1134"
"8600000US30319","ZCTA5 30319","33657","1214"
"8600000US30322","ZCTA5 30322","1495","240"
"8600000US30324","ZCTA5 30324","18734","1187"
"8600000US30326","ZCTA5 30326","4161","601"
"8600000US30327","ZCTA5 30327","19705","882"
"8600000US30328","ZCTA5 30328","27383","1124"
"8600000US30329","ZCTA5 30329","16825","1159"
"8600000US30331","ZCTA5 30331","1358","457"
"8600000US30332","ZCTA5 30332","1644","236"
"8600000US30334","ZCTA5 30334","0","13"
"8600000US30336","ZCTA5 30336","41","46"
"8600000US30337","ZCTA5 30337","2325","520"
"8600000US30338","ZCTA5 30338","25445","1003"
"8600000US30339","ZCTA5 30339","13736","904"
"8600000US30340","ZCTA5 30340","15838","1128"
"8600000US30341","ZCTA5 30341","19181","1284"
"8600000US30342","ZCTA5 30342","23275","1133"
"8600000US30344","ZCTA5 30344","6505","712"
"8600000US30345","ZCTA5 30345","17679","1062"
"8600000US30346","ZCTA5 30346","2392","459"
"8600000US30349","ZCTA5 30349","4193","978"
"8600000US30350","ZCTA5 30350","24359","1497"
"8600000US30354","ZCTA5 30354","3849","697"
"8600000US30360","ZCTA5 30360","10840","813"
"8600000US30363","ZCTA5 30363","1624","295"
"8600000US30401","ZCTA5 30401","7725","543"
"8600000US30410","ZCTA5 30410","1392","274"
"8600000US30411","ZCTA5 30411","2429","335"
"8600000US30412","ZCTA5 30412","62","25"
"8600000US30413","ZCTA5 30413","1019","294"
"8600000US30415","ZCTA5 30415","5713","703"
"8600000US30417","ZCTA5 30417","6513","267"
"8600000US30420","ZCTA5 30420","708","171"
"8600000US30421","ZCTA5 30421","2829","382"
"8600000US30423","ZCTA5 30423","106","67"
"8600000US30425","ZCTA5 30425","833","267"
"8600000US30426","ZCTA5 30426","332","170"
"8600000US30427","ZCTA5 30427","8164","700"
"8600000US30428","ZCTA5 30428","1869","321"
"8600000US30429","ZCTA5 30429","29","37"
"8600000US30434","ZCTA5 30434","1778","319"
"8600000US30436","ZCTA5 30436","8720","938"
"8600000US30438","ZCTA5 30438","24","22"
"8600000US30439","ZCTA5 30439","7634","243"
"8600000US30441","ZCTA5 30441","1235","208"
"8600000US30442","ZCTA5 30442","4372","555"
"8600000US30445","ZCTA5 30445","1922","250"
"8600000US30446","ZCTA5 30446","711","216"
"8600000US30448","ZCTA5 30448","26","17"
"8600000US30449","ZCTA5 30449","149","66"
"8600000US30450","ZCTA5 30450","1266","213"
"8600000US30451","ZCTA5 30451","34","24"
"8600000US30452","ZCTA5 30452","1017","232"
"8600000US30453","ZCTA5 30453","4990","517"
"8600000US30454","ZCTA5 30454","596","284"
"8600000US30455","ZCTA5 30455","363","89"
"8600000US30456","ZCTA5 30456","888","203"
"8600000US30457","ZCTA5 30457","4033","456"
"8600000US30458","ZCTA5 30458","26603","1045"
"8600000US30460","ZCTA5 30460","1187","495"
"8600000US30461","ZCTA5 30461","10914","824"
"8600000US30464","ZCTA5 30464","67","57"
"8600000US30467","ZCTA5 30467","6663","249"
"8600000US30470","ZCTA5 30470","307","154"
"8600000US30471","ZCTA5 30471","3419","339"
"8600000US30473","ZCTA5 30473","1939","276"
"8600000US30474","ZCTA5 30474","10461","903"
"8600000US30475","ZCTA5 30475","0","13"
"8600000US30477","ZCTA5 30477","857","222"
"8600000US30501","ZCTA5 30501","23362","1373"
"8600000US30504","ZCTA5 30504","22826","1470"
"8600000US30506","ZCTA5 30506","43435","1671"
"8600000US30507","ZCTA5 30507","23539","1320"
"8600000US30510","ZCTA5 30510","7903","760"
"8600000US30511","ZCTA5 30511","3748","601"
"8600000US30512","ZCTA5 30512","20617","520"
"8600000US30513","ZCTA5 30513","11572","881"
"8600000US30516","ZCTA5 30516","1776","414"
"8600000US30517","ZCTA5 30517","12795","979"
"8600000US30518","ZCTA5 30518","38488","1648"
"8600000US30519","ZCTA5 30519","32593","2190"
"8600000US30520","ZCTA5 30520","3614","502"
"8600000US30521","ZCTA5 30521","4537","478"
"8600000US30522","ZCTA5 30522","897","263"
"8600000US30523","ZCTA5 30523","11652","864"
"8600000US30525","ZCTA5 30525","6775","513"
"8600000US30527","ZCTA5 30527","4236","557"
"8600000US30528","ZCTA5 30528","23780","484"
"8600000US30529","ZCTA5 30529","9642","674"
"8600000US30530","ZCTA5 30530","5810","596"
"8600000US30531","ZCTA5 30531","8842","858"
"8600000US30533","ZCTA5 30533","25244","655"
"8600000US30534","ZCTA5 30534","28312","924"
"8600000US30535","ZCTA5 30535","6944","692"
"8600000US30536","ZCTA5 30536","7713","688"
"8600000US30537","ZCTA5 30537","1444","382"
"8600000US30538","ZCTA5 30538","2959","581"
"8600000US30540","ZCTA5 30540","18097","1031"
"8600000US30541","ZCTA5 30541","1569","323"
"8600000US30542","ZCTA5 30542","32667","1333"
"8600000US30543","ZCTA5 30543","4388","588"
"8600000US30545","ZCTA5 30545","675","157"
"8600000US30546","ZCTA5 30546","6798","353"
"8600000US30547","ZCTA5 30547","3061","342"
"8600000US30548","ZCTA5 30548","16616","1040"
"8600000US30549","ZCTA5 30549","22272","948"
"8600000US30552","ZCTA5 30552","1670","263"
"8600000US30553","ZCTA5 30553","6794","577"
"8600000US30554","ZCTA5 30554","7050","570"
"8600000US30555","ZCTA5 30555","2239","377"
"8600000US30557","ZCTA5 30557","4382","657"
"8600000US30558","ZCTA5 30558","5593","644"
"8600000US30559","ZCTA5 30559","4493","658"
"8600000US30560","ZCTA5 30560","4741","485"
"8600000US30562","ZCTA5 30562","1188","333"
"8600000US30563","ZCTA5 30563","5303","641"
"8600000US30564","ZCTA5 30564","3279","633"
"8600000US30565","ZCTA5 30565","3780","456"
"8600000US30566","ZCTA5 30566","6198","560"
"8600000US30567","ZCTA5 30567","3047","509"
"8600000US30568","ZCTA5 30568","1484","305"
"8600000US30571","ZCTA5 30571","3434","440"
"8600000US30572","ZCTA5 30572","759","242"
"8600000US30573","ZCTA5 30573","219","267"
"8600000US30575","ZCTA5 30575","1298","358"
"8600000US30576","ZCTA5 30576","2225","338"
"8600000US30577","ZCTA5 30577","17979","980"
"8600000US30581","ZCTA5 30581","33","55"
"8600000US30582","ZCTA5 30582","4818","530"
"8600000US30601","ZCTA5 30601","12902","867"
"8600000US30602","ZCTA5 30602","1765","238"
"8600000US30605","ZCTA5 30605","28759","1014"
"8600000US30606","ZCTA5 30606","30716","1263"
"8600000US30607","ZCTA5 30607","6750","783"
"8600000US30609","ZCTA5 30609","1946","277"
"8600000US30619","ZCTA5 30619","1192","239"
"8600000US30620","ZCTA5 30620","11033","1055"
"8600000US30621","ZCTA5 30621","5229","420"
"8600000US30622","ZCTA5 30622","10088","974"
"8600000US30623","ZCTA5 30623","41","32"
"8600000US30624","ZCTA5 30624","2851","510"
"8600000US30625","ZCTA5 30625","1771","309"
"8600000US30627","ZCTA5 30627","1834","290"
"8600000US30628","ZCTA5 30628","5586","688"
"8600000US30629","ZCTA5 30629","4107","512"
"8600000US30630","ZCTA5 30630","1487","303"
"8600000US30631","ZCTA5 30631","587","93"
"8600000US30633","ZCTA5 30633","8629","696"
"8600000US30634","ZCTA5 30634","1717","369"
"8600000US30635","ZCTA5 30635","9376","446"
"8600000US30641","ZCTA5 30641","1877","379"
"8600000US30642","ZCTA5 30642","7669","306"
"8600000US30643","ZCTA5 30643","12541","657"
"8600000US30646","ZCTA5 30646","5746","708"
"8600000US30648","ZCTA5 30648","2286","371"
"8600000US30650","ZCTA5 30650","8472","540"
"8600000US30655","ZCTA5 30655","18601","1064"
"8600000US30656","ZCTA5 30656","12390","883"
"8600000US30660","ZCTA5 30660","754","220"
"8600000US30662","ZCTA5 30662","8061","587"
"8600000US30663","ZCTA5 30663","2415","303"
"8600000US30664","ZCTA5 30664","4","6"
"8600000US30665","ZCTA5 30665","21","24"
"8600000US30666","ZCTA5 30666","7937","858"
"8600000US30667","ZCTA5 30667","803","218"
"8600000US30668","ZCTA5 30668","1019","134"
"8600000US30669","ZCTA5 30669","1557","245"
"8600000US30673","ZCTA5 30673","3980","215"
"8600000US30677","ZCTA5 30677","16299","749"
"8600000US30678","ZCTA5 30678","657","133"
"8600000US30680","ZCTA5 30680","34964","1130"
"8600000US30683","ZCTA5 30683","5063","582"
"8600000US30701","ZCTA5 30701","35850","1404"
"8600000US30705","ZCTA5 30705","32621","744"
"8600000US30707","ZCTA5 30707","15336","954"
"8600000US30708","ZCTA5 30708","234","157"
"8600000US30710","ZCTA5 30710","7083","758"
"8600000US30711","ZCTA5 30711","3453","463"
"8600000US30720","ZCTA5 30720","24245","1664"
"8600000US30721","ZCTA5 30721","48004","1947"
"8600000US30725","ZCTA5 30725","4347","653"
"8600000US30726","ZCTA5 30726","0","13"
"8600000US30728","ZCTA5 30728","18818","1069"
"8600000US30730","ZCTA5 30730","1872","261"
"8600000US30731","ZCTA5 30731","2094","378"
"8600000US30733","ZCTA5 30733","2103","543"
"8600000US30734","ZCTA5 30734","3635","702"
"8600000US30735","ZCTA5 30735","6242","1040"
"8600000US30736","ZCTA5 30736","41271","1131"
"8600000US30738","ZCTA5 30738","3766","545"
"8600000US30739","ZCTA5 30739","6217","673"
"8600000US30740","ZCTA5 30740","8154","725"
"8600000US30741","ZCTA5 30741","26766","1490"
"8600000US30742","ZCTA5 30742","7195","489"
"8600000US30746","ZCTA5 30746","940","325"
"8600000US30747","ZCTA5 30747","12956","577"
"8600000US30750","ZCTA5 30750","4557","453"
"8600000US30751","ZCTA5 30751","40","50"
"8600000US30752","ZCTA5 30752","8323","439"
"8600000US30753","ZCTA5 30753","6885","674"
"8600000US30755","ZCTA5 30755","7966","846"
"8600000US30756","ZCTA5 30756","59","59"
"8600000US30757","ZCTA5 30757","1942","336"
"8600000US30802","ZCTA5 30802","4853","697"
"8600000US30803","ZCTA5 30803","826","156"
"8600000US30805","ZCTA5 30805","2152","411"
"8600000US30807","ZCTA5 30807","24","20"
"8600000US30808","ZCTA5 30808","3371","367"
"8600000US30809","ZCTA5 30809","37296","1787"
"8600000US30810","ZCTA5 30810","1731","183"
"8600000US30812","ZCTA5 30812","241","198"
"8600000US30813","ZCTA5 30813","30127","1990"
"8600000US30814","ZCTA5 30814","6625","738"
"8600000US30815","ZCTA5 30815","14591","1338"
"8600000US30816","ZCTA5 30816","1611","396"
"8600000US30817","ZCTA5 30817","5109","148"
"8600000US30818","ZCTA5 30818","452","217"
"8600000US30820","ZCTA5 30820","954","251"
"8600000US30821","ZCTA5 30821","388","105"
"8600000US30822","ZCTA5 30822","736","312"
"8600000US30823","ZCTA5 30823","1010","226"
"8600000US30824","ZCTA5 30824","8619","383"
"8600000US30828","ZCTA5 30828","1550","118"
"8600000US30830","ZCTA5 30830","5525","585"
"8600000US30833","ZCTA5 30833","1286","229"
"8600000US30901","ZCTA5 30901","2794","368"
"8600000US30903","ZCTA5 30903","587","339"
"8600000US30904","ZCTA5 30904","12640","919"
"8600000US30905","ZCTA5 30905","5343","636"
"8600000US30906","ZCTA5 30906","17606","1263"
"8600000US30907","ZCTA5 30907","40869","1595"
"8600000US30909","ZCTA5 30909","21042","1166"
"8600000US30912","ZCTA5 30912","56","27"
"8600000US31001","ZCTA5 31001","2433","249"
"8600000US31002","ZCTA5 31002","2802","449"
"8600000US31003","ZCTA5 31003","65","29"
"8600000US31005","ZCTA5 31005","13229","1194"
"8600000US31006","ZCTA5 31006","2351","274"
"8600000US31007","ZCTA5 31007","448","135"
"8600000US31008","ZCTA5 31008","13725","957"
"8600000US31009","ZCTA5 31009","1107","225"
"8600000US31011","ZCTA5 31011","564","137"
"8600000US31012","ZCTA5 31012","1645","339"
"8600000US31014","ZCTA5 31014","9182","318"
"8600000US31015","ZCTA5 31015","11398","323"
"8600000US31016","ZCTA5 31016","887","315"
"8600000US31017","ZCTA5 31017","1700","292"
"8600000US31018","ZCTA5 31018","1056","246"
"8600000US31019","ZCTA5 31019","1643","283"
"8600000US31020","ZCTA5 31020","1155","334"
"8600000US31021","ZCTA5 31021","14500","747"
"8600000US31022","ZCTA5 31022","1405","225"
"8600000US31023","ZCTA5 31023","10242","532"
"8600000US31024","ZCTA5 31024","14205","513"
"8600000US31025","ZCTA5 31025","617","191"
"8600000US31027","ZCTA5 31027","6168","639"
"8600000US31028","ZCTA5 31028","4237","603"
"8600000US31029","ZCTA5 31029","11651","840"
"8600000US31030","ZCTA5 31030","6680","630"
"8600000US31031","ZCTA5 31031","4167","465"
"8600000US31032","ZCTA5 31032","11858","630"
"8600000US31033","ZCTA5 31033","1324","461"
"8600000US31035","ZCTA5 31035","894","283"
"8600000US31036","ZCTA5 31036","7935","616"
"8600000US31037","ZCTA5 31037","2880","513"
"8600000US31038","ZCTA5 31038","363","163"
"8600000US31039","ZCTA5 31039","0","13"
"8600000US31041","ZCTA5 31041","259","91"
"8600000US31042","ZCTA5 31042","607","160"
"8600000US31044","ZCTA5 31044","1430","308"
"8600000US31045","ZCTA5 31045","0","13"
"8600000US31046","ZCTA5 31046","2379","626"
"8600000US31047","ZCTA5 31047","11233","850"
"8600000US31049","ZCTA5 31049","1845","315"
"8600000US31050","ZCTA5 31050","672","226"
"8600000US31051","ZCTA5 31051","44","32"
"8600000US31052","ZCTA5 31052","6429","896"
"8600000US31054","ZCTA5 31054","1031","219"
"8600000US31055","ZCTA5 31055","3923","539"
"8600000US31057","ZCTA5 31057","779","176"
"8600000US31058","ZCTA5 31058","1326","312"
"8600000US31060","ZCTA5 31060","1542","296"
"8600000US31061","ZCTA5 31061","23978","518"
"8600000US31062","ZCTA5 31062","283","142"
"8600000US31063","ZCTA5 31063","1992","341"
"8600000US31064","ZCTA5 31064","6839","439"
"8600000US31065","ZCTA5 31065","531","190"
"8600000US31066","ZCTA5 31066","1021","275"
"8600000US31067","ZCTA5 31067","196","75"
"8600000US31068","ZCTA5 31068","1385","217"
"8600000US31069","ZCTA5 31069","13485","991"
"8600000US31070","ZCTA5 31070","658","224"
"8600000US31071","ZCTA5 31071","667","171"
"8600000US31072","ZCTA5 31072","1161","207"
"8600000US31075","ZCTA5 31075","1889","352"
"8600000US31076","ZCTA5 31076","2029","275"
"8600000US31077","ZCTA5 31077","1089","222"
"8600000US31078","ZCTA5 31078","1488","332"
"8600000US31079","ZCTA5 31079","1667","305"
"8600000US31081","ZCTA5 31081","72","94"
"8600000US31082","ZCTA5 31082","4420","420"
"8600000US31083","ZCTA5 31083","292","127"
"8600000US31084","ZCTA5 31084","43","28"
"8600000US31085","ZCTA5 31085","838","178"
"8600000US31087","ZCTA5 31087","2262","236"
"8600000US31088","ZCTA5 31088","35154","1368"
"8600000US31089","ZCTA5 31089","1948","289"
"8600000US31090","ZCTA5 31090","467","156"
"8600000US31091","ZCTA5 31091","1851","315"
"8600000US31092","ZCTA5 31092","3481","339"
"8600000US31093","ZCTA5 31093","14198","1089"
"8600000US31094","ZCTA5 31094","667","242"
"8600000US31096","ZCTA5 31096","3777","217"
"8600000US31097","ZCTA5 31097","1372","267"
"8600000US31098","ZCTA5 31098","2096","347"
"8600000US31201","ZCTA5 31201","2847","354"
"8600000US31204","ZCTA5 31204","10718","641"
"8600000US31206","ZCTA5 31206","4765","670"
"8600000US31207","ZCTA5 31207","729","144"
"8600000US31210","ZCTA5 31210","21003","987"
"8600000US31211","ZCTA5 31211","6312","816"
"8600000US31213","ZCTA5 31213","0","13"
"8600000US31216","ZCTA5 31216","12245","845"
"8600000US31217","ZCTA5 31217","5644","537"
"8600000US31220","ZCTA5 31220","8290","740"
"8600000US31301","ZCTA5 31301","1602","359"
"8600000US31302","ZCTA5 31302","7606","798"
"8600000US31303","ZCTA5 31303","1989","431"
"8600000US31304","ZCTA5 31304","0","13"
"8600000US31305","ZCTA5 31305","3733","503"
"8600000US31307","ZCTA5 31307","854","436"
"8600000US31308","ZCTA5 31308","6143","683"
"8600000US31309","ZCTA5 31309","743","285"
"8600000US31312","ZCTA5 31312","17565","995"
"8600000US31313","ZCTA5 31313","19550","881"
"8600000US31314","ZCTA5 31314","904","208"
"8600000US31315","ZCTA5 31315","4998","540"
"8600000US31316","ZCTA5 31316","9355","655"
"8600000US31318","ZCTA5 31318","373","269"
"8600000US31320","ZCTA5 31320","5271","472"
"8600000US31321","ZCTA5 31321","5896","995"
"8600000US31322","ZCTA5 31322","17244","1455"
"8600000US31323","ZCTA5 31323","277","85"
"8600000US31324","ZCTA5 31324","20726","652"
"8600000US31326","ZCTA5 31326","16468","699"
"8600000US31327","ZCTA5 31327","100","148"
"8600000US31328","ZCTA5 31328","3519","312"
"8600000US31329","ZCTA5 31329","7945","830"
"8600000US31331","ZCTA5 31331","5033","533"
"8600000US31401","ZCTA5 31401","10725","647"
"8600000US31404","ZCTA5 31404","8800","674"
"8600000US31405","ZCTA5 31405","18126","1189"
"8600000US31406","ZCTA5 31406","20853","901"
"8600000US31407","ZCTA5 31407","7133","1348"
"8600000US31408","ZCTA5 31408","4491","607"
"8600000US31409","ZCTA5 31409","426","126"
"8600000US31410","ZCTA5 31410","22250","947"
"8600000US31411","ZCTA5 31411","8435","534"
"8600000US31415","ZCTA5 31415","376","153"
"8600000US31419","ZCTA5 31419","32365","1962"
"8600000US31501","ZCTA5 31501","7090","629"
"8600000US31503","ZCTA5 31503","16235","956"
"8600000US31510","ZCTA5 31510","8058","498"
"8600000US31512","ZCTA5 31512","1839","481"
"8600000US31513","ZCTA5 31513","12636","504"
"8600000US31516","ZCTA5 31516","12690","541"
"8600000US31518","ZCTA5 31518","773","205"
"8600000US31519","ZCTA5 31519","2815","451"
"8600000US31520","ZCTA5 31520","10387","849"
"8600000US31522","ZCTA5 31522","15844","505"
"8600000US31523","ZCTA5 31523","11624","998"
"8600000US31524","ZCTA5 31524","0","13"
"8600000US31525","ZCTA5 31525","20031","1104"
"8600000US31527","ZCTA5 31527","568","215"
"8600000US31532","ZCTA5 31532","617","174"
"8600000US31533","ZCTA5 31533","9303","885"
"8600000US31535","ZCTA5 31535","9565","975"
"8600000US31537","ZCTA5 31537","7055","504"
"8600000US31539","ZCTA5 31539","11351","386"
"8600000US31542","ZCTA5 31542","2970","671"
"8600000US31543","ZCTA5 31543","4129","752"
"8600000US31544","ZCTA5 31544","357","159"
"8600000US31545","ZCTA5 31545","12106","789"
"8600000US31546","ZCTA5 31546","5599","554"
"8600000US31547","ZCTA5 31547","1316","242"
"8600000US31548","ZCTA5 31548","14591","732"
"8600000US31549","ZCTA5 31549","1313","445"
"8600000US31550","ZCTA5 31550","773","317"
"8600000US31551","ZCTA5 31551","721","222"
"8600000US31552","ZCTA5 31552","825","386"
"8600000US31553","ZCTA5 31553","3999","502"
"8600000US31554","ZCTA5 31554","5433","705"
"8600000US31555","ZCTA5 31555","2485","447"
"8600000US31556","ZCTA5 31556","70","31"
"8600000US31557","ZCTA5 31557","2986","434"
"8600000US31558","ZCTA5 31558","17502","669"
"8600000US31560","ZCTA5 31560","2491","334"
"8600000US31561","ZCTA5 31561","39","59"
"8600000US31562","ZCTA5 31562","2221","368"
"8600000US31563","ZCTA5 31563","880","226"
"8600000US31565","ZCTA5 31565","1500","228"
"8600000US31566","ZCTA5 31566","4602","782"
"8600000US31567","ZCTA5 31567","842","394"
"8600000US31568","ZCTA5 31568","543","208"
"8600000US31569","ZCTA5 31569","4390","421"
"8600000US31601","ZCTA5 31601","11935","911"
"8600000US31602","ZCTA5 31602","21533","1459"
"8600000US31605","ZCTA5 31605","14762","1055"
"8600000US31606","ZCTA5 31606","3105","531"
"8600000US31620","ZCTA5 31620","7603","435"
"8600000US31622","ZCTA5 31622","1322","188"
"8600000US31623","ZCTA5 31623","43","27"
"8600000US31624","ZCTA5 31624","1384","250"
"8600000US31625","ZCTA5 31625","875","280"
"8600000US31626","ZCTA5 31626","1919","268"
"8600000US31627","ZCTA5 31627","133","52"
"8600000US31629","ZCTA5 31629","476","315"
"8600000US31630","ZCTA5 31630","207","128"
"8600000US31631","ZCTA5 31631","353","134"
"8600000US31632","ZCTA5 31632","10991","1150"
"8600000US31634","ZCTA5 31634","3823","262"
"8600000US31635","ZCTA5 31635","4859","521"
"8600000US31636","ZCTA5 31636","9101","766"
"8600000US31637","ZCTA5 31637","2520","317"
"8600000US31638","ZCTA5 31638","595","242"
"8600000US31639","ZCTA5 31639","8890","479"
"8600000US31641","ZCTA5 31641","1194","396"
"8600000US31642","ZCTA5 31642","3234","298"
"8600000US31643","ZCTA5 31643","4897","542"
"8600000US31645","ZCTA5 31645","4350","505"
"8600000US31647","ZCTA5 31647","2236","306"
"8600000US31648","ZCTA5 31648","691","185"
"8600000US31649","ZCTA5 31649","965","255"
"8600000US31650","ZCTA5 31650","2675","502"
"8600000US31698","ZCTA5 31698","366","166"
"8600000US31699","ZCTA5 31699","455","93"
"8600000US31701","ZCTA5 31701","3540","482"
"8600000US31705","ZCTA5 31705","8959","675"
"8600000US31707","ZCTA5 31707","9047","627"
"8600000US31709","ZCTA5 31709","7332","517"
"8600000US31711","ZCTA5 31711","634","212"
"8600000US31712","ZCTA5 31712","926","177"
"8600000US31714","ZCTA5 31714","2824","284"
"8600000US31716","ZCTA5 31716","1910","377"
"8600000US31719","ZCTA5 31719","2845","370"
"8600000US31720","ZCTA5 31720","180","74"
"8600000US31721","ZCTA5 31721","10000","578"
"8600000US31722","ZCTA5 31722","368","119"
"8600000US31730","ZCTA5 31730","3721","515"
"8600000US31733","ZCTA5 31733","1204","257"
"8600000US31735","ZCTA5 31735","633","207"
"8600000US31738","ZCTA5 31738","1462","271"
"8600000US31743","ZCTA5 31743","69","53"
"8600000US31744","ZCTA5 31744","2254","368"
"8600000US31747","ZCTA5 31747","83","35"
"8600000US31749","ZCTA5 31749","2438","385"
"8600000US31750","ZCTA5 31750","11707","382"
"8600000US31756","ZCTA5 31756","791","445"
"8600000US31757","ZCTA5 31757","8135","641"
"8600000US31763","ZCTA5 31763","18354","525"
"8600000US31764","ZCTA5 31764","846","217"
"8600000US31765","ZCTA5 31765","2000","450"
"8600000US31768","ZCTA5 31768","13100","1082"
"8600000US31771","ZCTA5 31771","4155","715"
"8600000US31772","ZCTA5 31772","359","143"
"8600000US31773","ZCTA5 31773","3043","344"
"8600000US31774","ZCTA5 31774","4038","400"
"8600000US31775","ZCTA5 31775","2623","546"
