GEO_ID,NAME,Population,Ratio_women_to_men,Percent_hispanic_or_latino,Percent_white,Percent_black,Percent_asian,median_household_income,Ratio_female_labor_16_yrs_and_older,Percent_bachelor_degree_or_higher,Average_household_size
8600000US11220,ZCTA5 11220,95643,0.979571561626824,0.4165490417490041,0.3237351400520686,0.03516200871992723,0.4208253609778029,47079,0.4316077441077441,0.14204907834342292,3.39
8600000US11230,ZCTA5 11230,89075,1.0852842026406968,0.10237440359247825,0.7181813078866124,0.0775638506876228,0.15828234633735616,49541,0.466765669807456,0.2579399382542801,2.89
8600000US11355,ZCTA5 11355,80853,1.0916028559602649,0.14771251530555451,0.1450162640842022,0.042212410176493145,0.7368310390461702,39207,0.45091696449534346,0.14907300904109927,2.91
8600000US11377,ZCTA5 11377,86421,0.9477788546056931,0.3806945071221115,0.5126994596220826,0.03253838766040661,0.3861677138658428,57010,0.40710533005677485,0.21772485854132675,2.74
8600000US11378,ZCTA5 11378,37279,1.0519044473800088,0.3220848198717777,0.750502964135304,0.02808551731537863,0.10807693339413611,73333,0.4781236853176273,0.19622307465329006,2.94
8600000US11411,ZCTA5 11411,20759,1.1664579419745356,0.06594729996627968,0.036899657979671464,0.9381473096006552,0.00606965653451515,93882,0.5219232465813851,0.23170672961125294,3.31
8600000US11416,ZCTA5 11416,27125,1.0245559038662486,0.4513548387096774,0.30768663594470047,0.08302304147465438,0.3587834101382488,67461,0.4322566501023093,0.14116129032258065,3.75
8600000US11423,ZCTA5 11423,31400,1.0534955202406644,0.14187898089171974,0.1360828025477707,0.4143949044585987,0.3037579617834395,70266,0.4635244500170979,0.2101592356687898,3.16
8600000US11364,ZCTA5 11364,36806,1.038774718883288,0.0957995978916481,0.4126772808781177,0.03244036298429604,0.5357007009726675,76988,0.4744681963100402,0.3220670542846275,2.71
8600000US11413,ZCTA5 11413,42443,1.1465129216608507,0.04900690337629291,0.029781118205593385,0.9360789765096718,0.015597389439954763,86324,0.5420113580467737,0.18304549631270173,3.41
8600000US11429,ZCTA5 11429,27403,1.1323632402147692,0.12425646826989746,0.0384994343684998,0.777360143050031,0.052512498631536696,83240,0.5064485687323057,0.183410575484436,3.72
8600000US11434,ZCTA5 11434,65791,1.2516513227694308,0.07531425270933714,0.03804471736255719,0.8867626271070511,0.03172166405739387,62207,0.5651041666666666,0.14739098052925173,2.96
8600000US11436,ZCTA5 11436,20077,1.024299253881831,0.14788065946107487,0.06744035463465657,0.6447676445684116,0.12516810280420382,75242,0.48844824449699836,0.13896498480848732,3.55
8600000US11040,ZCTA5 11040,41877,1.1362546548997603,0.13425030446307043,0.5052415407025336,0.020034864006495214,0.3958975093726867,124378,0.48759791122715407,0.362394631898178,3.25
8600000US11105,ZCTA5 11105,37382,0.9869246305942383,0.2196779198544754,0.7726178374618801,0.03499010218821893,0.137365577015676,73959,0.45691484845912217,0.3812530094697983,2.43
8600000US11106,ZCTA5 11106,38363,1.0406936539177616,0.2826681959179418,0.5828532700779396,0.08943513281025989,0.22229752626228397,63703,0.46262288224220877,0.39123634752235226,2.24
8600000US11229,ZCTA5 11229,83615,1.07625645609853,0.10810261316749387,0.6728577408359744,0.0656341565508581,0.2416073670992047,60873,0.4763096595133072,0.26577767147042997,2.69
8600000US11234,ZCTA5 11234,95666,1.1045846532910948,0.10477076495306588,0.4298078732255974,0.46646666527292874,0.07464511947818452,81399,0.5150978020603078,0.24244768256224783,3.00
8600000US11357,ZCTA5 11357,39902,1.104868913857678,0.15638313868978998,0.7241992882562278,0.012731191418976492,0.23452458523382286,83951,0.48530167540343305,0.2872537717407649,2.73
8600000US11367,ZCTA5 11367,41824,1.079347718007358,0.1785099464422341,0.5944672915072685,0.09396518745218056,0.2798393267023718,57933,0.4688259109311741,0.24500286916602906,2.80
8600000US11369,ZCTA5 11369,34118,1.032648197795651,0.6360572132012428,0.3153760478339879,0.17914297438302362,0.13154346679172285,54121,0.4527480500634863,0.11940910956093558,3.22
8600000US11415,ZCTA5 11415,19372,1.0935912676969632,0.24948379103861243,0.6185731984307248,0.07041090233326451,0.20937435473879826,68294,0.4802527646129542,0.3432273384265951,2.31
8600000US11418,ZCTA5 11418,38517,0.9901312390203576,0.4570189786328115,0.44445309863177296,0.0953864527351559,0.26515564555910376,66570,0.4430827607424879,0.17890801464288497,3.48
8600000US11421,ZCTA5 11421,41002,1.0003903010196613,0.5863616408955661,0.4856104580264377,0.0698258621530657,0.2105019267352812,72066,0.4575051086754598,0.16589434661723818,3.52
8600000US11432,ZCTA5 11432,62053,1.118283607564689,0.2443395162200055,0.21915137060254944,0.1778963144408812,0.4412840636230319,55906,0.464859437751004,0.23858636971621033,3.10
8600000US11375,ZCTA5 11375,73488,1.1809764059949548,0.15744067058567385,0.6449624428478119,0.046864794252122796,0.30790060962333987,80542,0.5011194219712003,0.47365556281297627,2.22
8600000US11420,ZCTA5 11420,48489,1.0403534609720178,0.24046691002082946,0.1720390191589845,0.2805997236486626,0.3442636474251892,67932,0.46543994386183773,0.13328796221823505,3.68
8600000US11435,ZCTA5 11435,59296,1.013651645328896,0.31077981651376146,0.19296411225040475,0.25195628710199675,0.26146788990825687,64086,0.45397401027500756,0.1968260928224501,3.08
8600000US11691,ZCTA5 11691,67094,1.178164464500211,0.2636301308611798,0.40182430619727544,0.4886577041166125,0.03907950040242048,46147,0.5396909027046013,0.15476793752049364,3.12
8600000US11368,ZCTA5 11368,112425,0.9229453519199521,0.7548854792083611,0.39073159884367353,0.11364909939959973,0.12332666221925728,50797,0.38536141309104915,0.07940404714253947,3.92
8600000US11385,ZCTA5 11385,106717,1.0102663602456392,0.4427223403956258,0.8352933459523787,0.030192003148514293,0.07480532623668207,72261,0.45511290936127535,0.18344781056438994,3.03
8600000US11412,ZCTA5 11412,37458,1.18197704898934,0.05096374606225639,0.02699022905654333,0.9202306583373379,0.02781782262801004,78517,0.5299956632775984,0.16509156922419777,3.39
8600000US11414,ZCTA5 11414,29219,1.0977098140570034,0.22290290564358808,0.816489270680037,0.04411513056572778,0.07553304356754167,71648,0.49761242962012686,0.20650946302063725,2.73
8600000US11430,ZCTA5 11430,198,0.05319148936170213,0.29292929292929293,0.12626262626262627,0.7373737373737373,0.0,None,0.07142857142857142,0.06060606060606061,None
8600000US11694,ZCTA5 11694,21354,0.9533479692645445,0.1490587243607755,0.8228434953638663,0.07127470263182542,0.037182729231057414,80976,0.4698638366039247,0.3268708438700009,2.35
8600000US11697,ZCTA5 11697,3540,1.0835785756327252,0.06468926553672316,0.9542372881355933,0.005932203389830509,0.005649717514124294,103580,0.4621689785624212,0.3587570621468927,2.59
8600000US11001,ZCTA5 11001,27867,1.0352760736196318,0.12731905120752143,0.6973840025837011,0.059461011231923065,0.1963971722826282,108438,0.4699808533916849,0.3226755660817454,3.04
8600000US11204,ZCTA5 11204,76978,1.0011958612800915,0.1090701239315129,0.5937540596014446,0.014523630128088544,0.33165319961547457,49785,0.4495605711115653,0.1747901997973447,3.26
8600000US11218,ZCTA5 11218,74508,0.9848686664180297,0.1756724110162667,0.6284425833467547,0.09585547860632415,0.20835346539968863,69415,0.44518428468806986,0.2906667740376872,2.97
8600000US11223,ZCTA5 11223,81789,1.0389649240894474,0.1674675078555796,0.6009121030945481,0.05432270843267432,0.26196676814730585,50108,0.45646424037240796,0.2135005929892773,2.92
8600000US11224,ZCTA5 11224,46707,1.231688088298533,0.20373819770055882,0.6053482347399748,0.23810135525724196,0.07046053054146059,33131,0.5287522797983049,0.2597255229408868,2.43
8600000US11373,ZCTA5 11373,93967,0.997682724605638,0.4139325507891068,0.23224110592016345,0.026307107814445497,0.49603584237019377,51183,0.4396841298839059,0.19050304894271394,3.09
8600000US11693,ZCTA5 11693,12919,1.0480342422320863,0.29491446706401425,0.6648347395309234,0.22555925381221456,0.04861057357380602,59431,0.512012012012012,0.18213484015790696,2.61
